1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
1,0.12324,0.096876,0.0044376,0.17356,0.076667,0,0,0,0,0,0,0,0.051461,0,0,0,0,0,0,0,0.080809
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
2,0.65587,0,0,0.02421,0.0027107,0.001049,0,0,0,0,0,0,0,0,0,0,0.83119,0.53884,0.15688,0,0.10949
